,state,city,building,space,capacity,url
506,NY,New York City,Dumbo Heights 77 Sands,be2e5adf-a35f-471b-8f0f-ccfbdcebc47a,3,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/be2e5adf-a35f-471b-8f0f-ccfbdcebc47a
507,NY,New York City,Dumbo Heights 77 Sands,a1854898-beaa-4de6-92d3-315a6f05a20b,3,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/a1854898-beaa-4de6-92d3-315a6f05a20b
508,NY,New York City,Dumbo Heights 77 Sands,a92c0474-3267-41a4-bef4-0d6e47eb5c69,3,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/a92c0474-3267-41a4-bef4-0d6e47eb5c69
509,NY,New York City,Dumbo Heights 77 Sands,f1a1245f-619f-40e2-9bff-3a117708214f,4,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/f1a1245f-619f-40e2-9bff-3a117708214f
510,NY,New York City,Dumbo Heights 77 Sands,126f155e-bdeb-4425-8289-0e599090917f,4,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/126f155e-bdeb-4425-8289-0e599090917f
511,NY,New York City,Dumbo Heights 77 Sands,817c0b9d-78ec-4a43-b5d0-806baaa71c45,5,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/817c0b9d-78ec-4a43-b5d0-806baaa71c45
512,NY,New York City,Dumbo Heights 77 Sands,037948fc-84d3-4b07-bff3-0d64399ed8dd,6,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/037948fc-84d3-4b07-bff3-0d64399ed8dd
513,NY,New York City,Dumbo Heights 77 Sands,8385fab7-dcab-4599-a965-4e9b4487bb1e,5,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/8385fab7-dcab-4599-a965-4e9b4487bb1e
514,NY,New York City,Dumbo Heights 77 Sands,201eb9ab-7a82-4187-b6a2-f80ae5f03823,6,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/201eb9ab-7a82-4187-b6a2-f80ae5f03823
515,NY,New York City,Dumbo Heights 77 Sands,456e7fb7-54e6-4285-9337-78151c77f02f,6,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/456e7fb7-54e6-4285-9337-78151c77f02f
516,NY,New York City,Dumbo Heights 77 Sands,1f5082ba-cd4a-4360-b628-2a4e151490af,7,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/1f5082ba-cd4a-4360-b628-2a4e151490af
517,NY,New York City,Dumbo Heights 77 Sands,94b217df-bdde-4cb2-8fdb-40483808d0d5,7,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/94b217df-bdde-4cb2-8fdb-40483808d0d5
518,NY,New York City,Dumbo Heights 77 Sands,af3deb51-063e-42aa-87c2-498f0c5a63ad,8,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/af3deb51-063e-42aa-87c2-498f0c5a63ad
519,NY,New York City,Dumbo Heights 77 Sands,d8434e72-4a0e-4f98-9b94-610f43172ee4,8,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/d8434e72-4a0e-4f98-9b94-610f43172ee4
520,NY,New York City,Dumbo Heights 77 Sands,60a64691-b3d9-4701-9d2c-ea9f75d022fe,9,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/60a64691-b3d9-4701-9d2c-ea9f75d022fe
521,NY,New York City,Dumbo Heights 77 Sands,f91c6158-022f-4d4d-adbc-cc309a7da134,8,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/f91c6158-022f-4d4d-adbc-cc309a7da134
522,NY,New York City,Dumbo Heights 77 Sands,191d1a57-ffa7-4a40-ace9-37132d2b463b,9,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/191d1a57-ffa7-4a40-ace9-37132d2b463b
523,NY,New York City,Dumbo Heights 77 Sands,a8c1cfdc-ef40-4932-8f54-7ef550688678,10,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/a8c1cfdc-ef40-4932-8f54-7ef550688678
524,NY,New York City,Dumbo Heights 77 Sands,a64c403b-cc00-4beb-a22d-0cda0e56a736,10,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/a64c403b-cc00-4beb-a22d-0cda0e56a736
525,NY,New York City,Dumbo Heights 77 Sands,e663668a-e8d1-49e9-9c07-8b34355e8deb,16,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/e663668a-e8d1-49e9-9c07-8b34355e8deb
526,NY,New York City,Dumbo Heights 77 Sands,93985130-2361-46bb-99eb-4a6418431f03,19,https://www.wework.com/buildings/dumbo-heights-77-sands--new-york-city--NY/reserve/93985130-2361-46bb-99eb-4a6418431f03
527,NY,New York City,500 7th Ave,d87fe3f3-bd7f-4e96-912c-b65a5bf993d4,1,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/d87fe3f3-bd7f-4e96-912c-b65a5bf993d4
528,NY,New York City,500 7th Ave,caca2ca3-11d5-4cf2-81ab-b2ff9f0ca4e7,1,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/caca2ca3-11d5-4cf2-81ab-b2ff9f0ca4e7
529,NY,New York City,500 7th Ave,8bdbf30a-bb97-4792-bfca-bfda55728bdb,2,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/8bdbf30a-bb97-4792-bfca-bfda55728bdb
530,NY,New York City,500 7th Ave,cdd67692-b613-492a-9136-503271f972d2,2,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/cdd67692-b613-492a-9136-503271f972d2
531,NY,New York City,500 7th Ave,e22ce4af-8618-4703-9ba4-1e3a9d51ae18,2,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/e22ce4af-8618-4703-9ba4-1e3a9d51ae18
532,NY,New York City,500 7th Ave,ffb786ab-388b-437c-b82b-db17d3d8d911,2,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/ffb786ab-388b-437c-b82b-db17d3d8d911
533,NY,New York City,500 7th Ave,e00efef8-c01c-40e3-8b2f-4e6d2c39d78a,3,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/e00efef8-c01c-40e3-8b2f-4e6d2c39d78a
534,NY,New York City,500 7th Ave,dbcde70c-5ef0-4328-967f-88d29bc0804a,3,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/dbcde70c-5ef0-4328-967f-88d29bc0804a
535,NY,New York City,500 7th Ave,b507214a-c49f-45c5-a7ff-dd48129037a0,3,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/b507214a-c49f-45c5-a7ff-dd48129037a0
536,NY,New York City,500 7th Ave,ea008d63-3797-487a-a442-5f11b7742288,4,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/ea008d63-3797-487a-a442-5f11b7742288
537,NY,New York City,500 7th Ave,da1237b0-e48d-4c31-a3f7-9444a91f1d75,4,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/da1237b0-e48d-4c31-a3f7-9444a91f1d75
538,NY,New York City,500 7th Ave,f852b58c-11b4-4376-9915-a95cdf4f0e87,4,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/f852b58c-11b4-4376-9915-a95cdf4f0e87
539,NY,New York City,500 7th Ave,c988ad4d-7435-4bbb-999c-216e54f23fd7,5,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/c988ad4d-7435-4bbb-999c-216e54f23fd7
540,NY,New York City,500 7th Ave,d1950cda-e6fa-4770-a9f4-0aa22ea26a57,5,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/d1950cda-e6fa-4770-a9f4-0aa22ea26a57
541,NY,New York City,500 7th Ave,e962f354-7c6d-4152-95b0-dd0e12850847,6,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/e962f354-7c6d-4152-95b0-dd0e12850847
542,NY,New York City,500 7th Ave,177989e2-58c4-45e8-baee-11ab806d02a3,6,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/177989e2-58c4-45e8-baee-11ab806d02a3
543,NY,New York City,500 7th Ave,86c00c7d-4992-4ffc-9cd7-61feea43ab36,8,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/86c00c7d-4992-4ffc-9cd7-61feea43ab36
544,NY,New York City,500 7th Ave,8eb31a45-dd61-45eb-80a7-01f80d44fd51,11,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/8eb31a45-dd61-45eb-80a7-01f80d44fd51
545,NY,New York City,500 7th Ave,a202d7b1-c9f1-4d54-91db-9467b1e52085,16,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/a202d7b1-c9f1-4d54-91db-9467b1e52085
546,NY,New York City,500 7th Ave,55a8096f-b7f6-45ea-a12f-414a80e6cfd6,17,https://www.wework.com/buildings/500-7th-ave--new-york-city--NY/reserve/55a8096f-b7f6-45ea-a12f-414a80e6cfd6
547,NY,New York City,54 W 40th St,cbead590-3815-0131-2b19-16f92f28d1f6,2,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cbead590-3815-0131-2b19-16f92f28d1f6
548,NY,New York City,54 W 40th St,ccc0d460-3815-0131-2b19-16f92f28d1f6,2,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/ccc0d460-3815-0131-2b19-16f92f28d1f6
549,NY,New York City,54 W 40th St,f5544f20-6f72-0131-ced6-220b9f489c6a,1,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/f5544f20-6f72-0131-ced6-220b9f489c6a
550,NY,New York City,54 W 40th St,cce62640-3815-0131-2b19-16f92f28d1f6,3,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cce62640-3815-0131-2b19-16f92f28d1f6
551,NY,New York City,54 W 40th St,cd7442c0-3815-0131-2b19-16f92f28d1f6,4,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cd7442c0-3815-0131-2b19-16f92f28d1f6
552,NY,New York City,54 W 40th St,cd387f20-3815-0131-2b19-16f92f28d1f6,4,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cd387f20-3815-0131-2b19-16f92f28d1f6
553,NY,New York City,54 W 40th St,cd2f6670-3815-0131-2b19-16f92f28d1f6,5,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cd2f6670-3815-0131-2b19-16f92f28d1f6
554,NY,New York City,54 W 40th St,cbd45360-3815-0131-2b19-16f92f28d1f6,6,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cbd45360-3815-0131-2b19-16f92f28d1f6
555,NY,New York City,54 W 40th St,cc8787e0-3815-0131-2b19-16f92f28d1f6,5,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cc8787e0-3815-0131-2b19-16f92f28d1f6
556,NY,New York City,54 W 40th St,fb22cf83-7d09-415e-a871-28a949ef2cfe,6,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/fb22cf83-7d09-415e-a871-28a949ef2cfe
557,NY,New York City,54 W 40th St,ccf9da10-3815-0131-2b19-16f92f28d1f6,6,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/ccf9da10-3815-0131-2b19-16f92f28d1f6
558,NY,New York City,54 W 40th St,cd4b8fa0-3815-0131-2b19-16f92f28d1f6,7,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cd4b8fa0-3815-0131-2b19-16f92f28d1f6
559,NY,New York City,54 W 40th St,cd1ba900-3815-0131-2b19-16f92f28d1f6,16,https://www.wework.com/buildings/54-w-40th-st--new-york-city--NY/reserve/cd1ba900-3815-0131-2b19-16f92f28d1f6
560,NY,New York City,524 Broadway,cdf71a0d-7f38-4932-acd3-196d2c577f85,2,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/cdf71a0d-7f38-4932-acd3-196d2c577f85
561,NY,New York City,524 Broadway,c8192f45-ced3-433d-b6c9-3b0dfb67a84c,2,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/c8192f45-ced3-433d-b6c9-3b0dfb67a84c
562,NY,New York City,524 Broadway,e6ab1de9-c056-4916-90b7-91197b68ab19,1,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/e6ab1de9-c056-4916-90b7-91197b68ab19
563,NY,New York City,524 Broadway,57a03df2-fd8e-45e1-9afc-6fa608358663,4,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/57a03df2-fd8e-45e1-9afc-6fa608358663
564,NY,New York City,524 Broadway,3c095c0a-e956-4350-82e9-3b4c7aa20a62,4,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/3c095c0a-e956-4350-82e9-3b4c7aa20a62
565,NY,New York City,524 Broadway,ca37618a-4afe-4fdc-8e18-17cb5605ee56,5,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/ca37618a-4afe-4fdc-8e18-17cb5605ee56
566,NY,New York City,524 Broadway,d3e397e8-3c2c-4c75-90ae-5e5c5fdf0a28,7,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/d3e397e8-3c2c-4c75-90ae-5e5c5fdf0a28
567,NY,New York City,524 Broadway,e008178a-1889-4b3c-9a09-11b42faa0a65,12,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/e008178a-1889-4b3c-9a09-11b42faa0a65
568,NY,New York City,524 Broadway,a007c9de-6105-4450-ba47-0db41f3ce714,13,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/a007c9de-6105-4450-ba47-0db41f3ce714
569,NY,New York City,524 Broadway,821ade43-506a-49cc-bbf0-b47c6505fcdc,13,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/821ade43-506a-49cc-bbf0-b47c6505fcdc
570,NY,New York City,524 Broadway,97609f7a-5454-4e88-b3fa-14ad5d362475,15,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/97609f7a-5454-4e88-b3fa-14ad5d362475
571,NY,New York City,524 Broadway,d0610a60-bfd4-4939-bddb-c6013bc3a7f5,16,https://www.wework.com/buildings/524-broadway--new-york-city--NY/reserve/d0610a60-bfd4-4939-bddb-c6013bc3a7f5
572,NY,New York City,135 Madison Ave,aff26cf0-a02c-4c73-b8bc-4f3ddba15fce,2,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/aff26cf0-a02c-4c73-b8bc-4f3ddba15fce
573,NY,New York City,135 Madison Ave,c428e33b-dff9-4e16-b1ba-0eee8af9f7d9,2,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/c428e33b-dff9-4e16-b1ba-0eee8af9f7d9
574,NY,New York City,135 Madison Ave,ffe76959-0c2b-40dc-91b4-e39998ee9cf0,3,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/ffe76959-0c2b-40dc-91b4-e39998ee9cf0
575,NY,New York City,135 Madison Ave,f323aa91-3a58-4610-a498-c0ef349c724e,4,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/f323aa91-3a58-4610-a498-c0ef349c724e
576,NY,New York City,135 Madison Ave,2f7c11dd-0153-48dc-a184-118ae2be8759,3,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/2f7c11dd-0153-48dc-a184-118ae2be8759
577,NY,New York City,135 Madison Ave,78f26e6f-06f4-434c-8a1f-8f87373912c0,5,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/78f26e6f-06f4-434c-8a1f-8f87373912c0
578,NY,New York City,135 Madison Ave,daad1eb7-13c4-4db1-bc91-ebf714d6567a,7,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/daad1eb7-13c4-4db1-bc91-ebf714d6567a
579,NY,New York City,135 Madison Ave,70bd3a8b-380f-47df-abf2-1fa7052c42d4,7,https://www.wework.com/buildings/135-madison-ave--new-york-city--NY/reserve/70bd3a8b-380f-47df-abf2-1fa7052c42d4
580,NY,New York City,18 West 18th Street,37cc76db-c30b-4204-81e6-7b8e1af0964d,2,https://www.wework.com/buildings/18-west-18th-street--new-york-city--NY/reserve/37cc76db-c30b-4204-81e6-7b8e1af0964d
581,NY,New York City,18 West 18th Street,73d83f6a-5786-4907-9e51-59e0255bb279,3,https://www.wework.com/buildings/18-west-18th-street--new-york-city--NY/reserve/73d83f6a-5786-4907-9e51-59e0255bb279
582,NY,New York City,18 West 18th Street,a3eaf3e5-7ae7-4379-8726-0f8a750b5043,3,https://www.wework.com/buildings/18-west-18th-street--new-york-city--NY/reserve/a3eaf3e5-7ae7-4379-8726-0f8a750b5043
583,NY,New York City,18 West 18th Street,509ee75b-c26e-4896-a48c-7fb724c4ee8f,4,https://www.wework.com/buildings/18-west-18th-street--new-york-city--NY/reserve/509ee75b-c26e-4896-a48c-7fb724c4ee8f
584,NY,New York City,18 West 18th Street,a440ab12-8abb-4866-b4fd-418806d80698,6,https://www.wework.com/buildings/18-west-18th-street--new-york-city--NY/reserve/a440ab12-8abb-4866-b4fd-418806d80698
585,NY,New York City,18 West 18th Street,485c67e7-a134-433c-8fa2-21778ac5894e,8,https://www.wework.com/buildings/18-west-18th-street--new-york-city--NY/reserve/485c67e7-a134-433c-8fa2-21778ac5894e
586,NY,New York City,1460 Broadway,f3ca4d22-8d27-4ecb-bbcf-7e6f907a3d73,9,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/f3ca4d22-8d27-4ecb-bbcf-7e6f907a3d73
587,NY,New York City,1460 Broadway,6853ba27-e599-4080-807d-96adac8d96fa,9,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/6853ba27-e599-4080-807d-96adac8d96fa
588,NY,New York City,1460 Broadway,8a9c04c5-002a-4785-a0f3-9ccc5df2a6f6,10,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/8a9c04c5-002a-4785-a0f3-9ccc5df2a6f6
589,NY,New York City,1460 Broadway,3c900ab7-a5e8-482c-9fe9-95b4d7acb71b,14,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/3c900ab7-a5e8-482c-9fe9-95b4d7acb71b
590,NY,New York City,1460 Broadway,3373fce2-0e7c-45cc-b536-debaa2cc9eb6,15,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/3373fce2-0e7c-45cc-b536-debaa2cc9eb6
591,NY,New York City,1460 Broadway,698c1f8a-6250-4157-b285-eb05195f2fee,17,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/698c1f8a-6250-4157-b285-eb05195f2fee
592,NY,New York City,1460 Broadway,6746f857-ec12-4a87-92cf-6401e2edc788,17,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/6746f857-ec12-4a87-92cf-6401e2edc788
593,NY,New York City,1460 Broadway,d13a7b31-80e5-4f18-8301-3e56ed8d4e4a,18,https://www.wework.com/buildings/1460-broadway--new-york-city--NY/reserve/d13a7b31-80e5-4f18-8301-3e56ed8d4e4a
